ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link,
2021-01-13,l948279,167 Steel St,Steel St,Grove East,Barrie,$749000,2 baths,3+2 beds,https://barrie.listing.ca/167-steel-st.S5081925.htm#61-f
2021-01-13,l947907,60 Silver Maple Cres,Silver Maple Cres,Holly,Barrie,$749999,4 baths,4 beds,https://barrie.listing.ca/60-silver-maple-cres.S5081749.htm#61-g
2021-01-13,l947906,75 Hawthorne Cres,Hawthorne Cres,Ardagh,Barrie,$620000,3 baths,3 beds,https://barrie.listing.ca/75-hawthorne-cres.S5081679.htm#61-h
2021-01-13,l947695,19 Moir Cres,Moir Cres,Painswick North,Barrie,$559000,2 baths,3 beds,https://barrie.listing.ca/19-moir-cres.S5081491.htm#61-i
2021-01-13,l947640,26 Austen Lane,Austen Lane,Letitia Heights,Barrie,$515000,2 baths,2+2 beds,https://barrie.listing.ca/26-austen-lane.S5081190.htm#61-j
2021-01-13,l947427,304 Essa Rd 213,Essa Rd,Ardagh,Barrie,$569900,2 baths,3 beds,https://barrie.listing.ca/304-essa-rd-213.S5081418.htm#61-k
2021-01-13,l947376,75 Ellen St 910,Ellen St,Lakeshore,Barrie,$459900,2 baths,2 beds,https://barrie.listing.ca/75-ellen-st-910.S5081104.htm#61-l
2021-01-13,l947331,83 Garden Dr,Garden Dr,Allandale,Barrie,$599999,3 baths,3 beds,https://barrie.listing.ca/83-garden-dr.S5080838.htm#61-m
2021-01-13,l947330,81 Highcroft Rd,Highcroft Rd,Allandale,Barrie,$549900,2 baths,4 beds,https://barrie.listing.ca/81-highcroft-rd.S5080809.htm#61-n
2021-01-13,l947199,111 Worsley St 309,Worsley St,City Centre,Barrie,$349000,1 baths,1 beds,https://barrie.listing.ca/111-worsley-st-309.S5080772.htm#61-o
2021-01-13,l947056,295 Mapleton Ave,Mapleton Ave,Ardagh,Barrie,$899900,4 baths,4+1 beds,https://barrie.listing.ca/295-mapleton-ave.S5080646.htm#61-p
2021-01-13,l946667,35 Red Oak Dr,Red Oak Dr,Holly,Barrie,$725000,4 baths,3+1 beds,https://barrie.listing.ca/35-red-oak-dr.S5080131.htm#61-q
2021-01-13,l946516,51 Copeman Cres,Copeman Cres,Painswick North,Barrie,$529900,2 baths,3 beds,https://barrie.listing.ca/51-copeman-cres.S5079985.htm#61-r
2021-01-13,l946082,44 Ferndale Dr 410,Ferndale Dr,Ardagh,Barrie,$319000,1 baths,0 beds,https://barrie.listing.ca/44-ferndale-dr-410.S5079699.htm#61-s
2021-01-13,l946081,33 Ellen St 1306,Ellen St,Lakeshore,Barrie,$1195000,2 baths,2 beds,https://barrie.listing.ca/33-ellen-st-1306.S5079506.htm#61-t
2021-01-13,l945691,2 Toronto St 411,Toronto St,Lakeshore,Barrie,$849900,2 baths,2 beds,https://barrie.listing.ca/2-toronto-st-411.S5079053.htm#61-u
